Year_of_Death,County_of_Residence,Age,Marital_Status,Total_Deaths_marital,age_cat,marital_cat,Description
2018,Butte,50 - 54 years,Married (including SRDP),27,12,2,suburban
2018,Butte,55 - 59 years,Widowed,6,13,5,suburban
2018,Butte,55 - 59 years,Never Married,33,13,3,suburban
2018,Butte,55 - 59 years,Unknown,6,13,4,suburban
2018,Butte,55 - 59 years,Divorced,54,13,1,suburban
2018,Butte,55 - 59 years,Married (including SRDP),47,13,2,suburban
2018,Butte,60 - 64 years,Never Married,31,14,3,suburban
2018,Butte,60 - 64 years,Widowed,6,14,5,suburban
2018,Butte,60 - 64 years,Unknown,6,14,4,suburban
2018,Butte,60 - 64 years,Divorced,83,14,1,suburban
2018,Butte,60 - 64 years,Married (including SRDP),64,14,2,suburban
2018,Butte,65 - 69 years,Divorced,96,15,1,suburban
2018,Butte,65 - 69 years,Widowed,24,15,5,suburban
2018,Butte,65 - 69 years,Married (including SRDP),107,15,2,suburban
2018,Butte,65 - 69 years,Unknown,6,15,4,suburban
2018,Butte,65 - 69 years,Never Married,39,15,3,suburban
2018,Butte,70 - 74 years,Married (including SRDP),103,16,2,suburban
2018,Butte,70 - 74 years,Widowed,55,16,5,suburban
2018,Butte,70 - 74 years,Divorced,78,16,1,suburban
2018,Butte,70 - 74 years,Never Married,24,16,3,suburban
2018,Butte,70 - 74 years,Unknown,6,16,4,suburban
2018,Butte,75 - 79 years,Widowed,89,17,5,suburban
2018,Butte,75 - 79 years,Unknown,6,17,4,suburban
2018,Butte,75 - 79 years,Divorced,64,17,1,suburban
2018,Butte,75 - 79 years,Never Married,6,17,3,suburban
2018,Butte,75 - 79 years,Married (including SRDP),117,17,2,suburban
2018,Butte,80 - 84 years,Married (including SRDP),131,18,2,suburban
2018,Butte,80 - 84 years,Widowed,111,18,5,suburban
2018,Butte,80 - 84 years,Never Married,6,18,3,suburban
2018,Butte,80 - 84 years,Unknown,0,18,4,suburban
2018,Butte,80 - 84 years,Divorced,51,18,1,suburban
2018,Butte,85 - 89 years,Widowed,169,19,5,suburban
2018,Butte,85 - 89 years,Unknown,6,19,4,suburban
2018,Butte,85 - 89 years,Divorced,44,19,1,suburban
2018,Butte,85 - 89 years,Married (including SRDP),114,19,2,suburban
2018,Butte,85 - 89 years,Never Married,6,19,3,suburban
2018,Butte,90 - 94 years,Never Married,6,20,3,suburban
2018,Butte,90 - 94 years,Married (including SRDP),66,20,2,suburban
2018,Butte,90 - 94 years,Widowed,191,20,5,suburban
2018,Butte,90 - 94 years,Divorced,24,20,1,suburban
2018,Butte,90 - 94 years,Unknown,6,20,4,suburban
2018,Butte,95 - 99 years,Never Married,6,21,3,suburban
2018,Butte,95 - 99 years,Married (including SRDP),21,21,2,suburban
2018,Butte,95 - 99 years,Widowed,133,21,5,suburban
2018,Butte,95 - 99 years,Divorced,12,21,1,suburban
2018,Butte,95 - 99 years,Unknown,0,21,4,suburban
2018,Butte,100 years and over,Married (including SRDP),6,22,2,suburban
2018,Butte,100 years and over,Widowed,25,22,5,suburban
2018,Butte,100 years and over,Unknown,0,22,4,suburban
2018,Butte,100 years and over,Never Married,0,22,3,suburban
2018,Butte,100 years and over,Divorced,6,22,1,suburban
2018,Calaveras,Less than 1 year,Unknown,0,1,4,rural
2018,Calaveras,Less than 1 year,Widowed,0,1,5,rural
2018,Calaveras,Less than 1 year,Never Married,6,1,3,rural
2018,Calaveras,Less than 1 year,Married (including SRDP),0,1,2,rural
2018,Calaveras,Less than 1 year,Divorced,0,1,1,rural
2018,Calaveras,1 - 4 years,Divorced,0,2,1,rural
2018,Calaveras,1 - 4 years,Unknown,0,2,4,rural
2018,Calaveras,1 - 4 years,Married (including SRDP),0,2,2,rural
2018,Calaveras,1 - 4 years,Widowed,0,2,5,rural
2018,Calaveras,1 - 4 years,Never Married,6,2,3,rural
2018,Calaveras,5 - 9 years,Never Married,0,3,3,rural
2018,Calaveras,5 - 9 years,Widowed,0,3,5,rural
2018,Calaveras,5 - 9 years,Unknown,0,3,4,rural
2018,Calaveras,5 - 9 years,Divorced,0,3,1,rural
2018,Calaveras,5 - 9 years,Married (including SRDP),0,3,2,rural
2018,Calaveras,10 - 14 years,Unknown,0,4,4,rural
2018,Calaveras,10 - 14 years,Never Married,6,4,3,rural
2018,Calaveras,10 - 14 years,Divorced,0,4,1,rural
2018,Calaveras,10 - 14 years,Widowed,0,4,5,rural
2018,Calaveras,10 - 14 years,Married (including SRDP),0,4,2,rural
2018,Calaveras,15 - 19 years,Divorced,0,5,1,rural
2018,Calaveras,15 - 19 years,Married (including SRDP),0,5,2,rural
2018,Calaveras,15 - 19 years,Unknown,0,5,4,rural
2018,Calaveras,15 - 19 years,Never Married,6,5,3,rural
2018,Calaveras,15 - 19 years,Widowed,0,5,5,rural
2018,Calaveras,20 - 24 years,Unknown,0,6,4,rural
2018,Calaveras,20 - 24 years,Married (including SRDP),0,6,2,rural
2018,Calaveras,20 - 24 years,Widowed,0,6,5,rural
2018,Calaveras,20 - 24 years,Never Married,6,6,3,rural
2018,Calaveras,20 - 24 years,Divorced,0,6,1,rural
2018,Calaveras,25 - 29 years,Married (including SRDP),6,7,2,rural
2018,Calaveras,25 - 29 years,Widowed,0,7,5,rural
2018,Calaveras,25 - 29 years,Divorced,0,7,1,rural
2018,Calaveras,25 - 29 years,Unknown,0,7,4,rural
2018,Calaveras,25 - 29 years,Never Married,6,7,3,rural
2018,Calaveras,30 - 34 years,Never Married,6,8,3,rural
2018,Calaveras,30 - 34 years,Married (including SRDP),6,8,2,rural
2018,Calaveras,30 - 34 years,Widowed,0,8,5,rural
2018,Calaveras,30 - 34 years,Divorced,0,8,1,rural
2018,Calaveras,30 - 34 years,Unknown,0,8,4,rural
2018,Calaveras,35 - 39 years,Married (including SRDP),0,9,2,rural
2018,Calaveras,35 - 39 years,Never Married,6,9,3,rural
2018,Calaveras,35 - 39 years,Unknown,0,9,4,rural
2018,Calaveras,35 - 39 years,Widowed,0,9,5,rural
2018,Calaveras,35 - 39 years,Divorced,6,9,1,rural
2018,Calaveras,40 - 44 years,Married (including SRDP),6,10,2,rural
2018,Calaveras,40 - 44 years,Divorced,0,10,1,rural
2018,Calaveras,40 - 44 years,Never Married,6,10,3,rural
2018,Calaveras,40 - 44 years,Widowed,0,10,5,rural
2018,Calaveras,40 - 44 years,Unknown,0,10,4,rural
2018,Calaveras,45 - 49 years,Never Married,6,11,3,rural
2018,Calaveras,45 - 49 years,Married (including SRDP),6,11,2,rural
2018,Calaveras,45 - 49 years,Widowed,6,11,5,rural
2018,Calaveras,45 - 49 years,Unknown,0,11,4,rural
2018,Calaveras,45 - 49 years,Divorced,6,11,1,rural
2018,Calaveras,50 - 54 years,Divorced,6,12,1,rural
2018,Calaveras,50 - 54 years,Never Married,6,12,3,rural
2018,Calaveras,50 - 54 years,Unknown,0,12,4,rural
2018,Calaveras,50 - 54 years,Married (including SRDP),6,12,2,rural
2018,Calaveras,50 - 54 years,Widowed,6,12,5,rural
2018,Calaveras,55 - 59 years,Never Married,6,13,3,rural
2018,Calaveras,55 - 59 years,Married (including SRDP),6,13,2,rural
2018,Calaveras,55 - 59 years,Divorced,13,13,1,rural
2018,Calaveras,55 - 59 years,Widowed,6,13,5,rural
2018,Calaveras,55 - 59 years,Unknown,0,13,4,rural
2018,Calaveras,60 - 64 years,Married (including SRDP),20,14,2,rural
2018,Calaveras,60 - 64 years,Widowed,6,14,5,rural
2018,Calaveras,60 - 64 years,Divorced,18,14,1,rural
2018,Calaveras,60 - 64 years,Never Married,6,14,3,rural
2018,Calaveras,60 - 64 years,Unknown,6,14,4,rural
2018,Calaveras,65 - 69 years,Married (including SRDP),25,15,2,rural
2018,Calaveras,65 - 69 years,Never Married,6,15,3,rural
2018,Calaveras,65 - 69 years,Widowed,6,15,5,rural
2018,Calaveras,65 - 69 years,Unknown,0,15,4,rural
2018,Calaveras,65 - 69 years,Divorced,18,15,1,rural
2018,Calaveras,70 - 74 years,Widowed,6,16,5,rural
2018,Calaveras,70 - 74 years,Married (including SRDP),40,16,2,rural
2018,Calaveras,70 - 74 years,Never Married,6,16,3,rural
2018,Calaveras,70 - 74 years,Divorced,17,16,1,rural
2018,Calaveras,70 - 74 years,Unknown,6,16,4,rural
2018,Calaveras,75 - 79 years,Divorced,12,17,1,rural
2018,Calaveras,75 - 79 years,Never Married,6,17,3,rural
2018,Calaveras,75 - 79 years,Widowed,12,17,5,rural
2018,Calaveras,75 - 79 years,Unknown,0,17,4,rural
2018,Calaveras,75 - 79 years,Married (including SRDP),41,17,2,rural
2018,Calaveras,80 - 84 years,Widowed,33,18,5,rural
2018,Calaveras,80 - 84 years,Unknown,0,18,4,rural
2018,Calaveras,80 - 84 years,Never Married,0,18,3,rural
2018,Calaveras,80 - 84 years,Married (including SRDP),38,18,2,rural
2018,Calaveras,80 - 84 years,Divorced,12,18,1,rural
2018,Calaveras,85 - 89 years,Widowed,30,19,5,rural
2018,Calaveras,85 - 89 years,Married (including SRDP),18,19,2,rural
2018,Calaveras,85 - 89 years,Never Married,0,19,3,rural
2018,Calaveras,85 - 89 years,Divorced,6,19,1,rural
2018,Calaveras,85 - 89 years,Unknown,0,19,4,rural
2018,Calaveras,90 - 94 years,Unknown,0,20,4,rural
2018,Calaveras,90 - 94 years,Never Married,6,20,3,rural
2018,Calaveras,90 - 94 years,Married (including SRDP),17,20,2,rural
2018,Calaveras,90 - 94 years,Divorced,6,20,1,rural
2018,Calaveras,90 - 94 years,Widowed,36,20,5,rural
2018,Calaveras,95 - 99 years,Divorced,6,21,1,rural
2018,Calaveras,95 - 99 years,Unknown,0,21,4,rural
2018,Calaveras,95 - 99 years,Married (including SRDP),6,21,2,rural
2018,Calaveras,95 - 99 years,Widowed,15,21,5,rural
2018,Calaveras,95 - 99 years,Never Married,0,21,3,rural
2018,Calaveras,100 years and over,Married (including SRDP),0,22,2,rural
2018,Calaveras,100 years and over,Widowed,6,22,5,rural
2018,Calaveras,100 years and over,Unknown,0,22,4,rural
2018,Calaveras,100 years and over,Never Married,0,22,3,rural
2018,Calaveras,100 years and over,Divorced,0,22,1,rural
2018,Colusa,Less than 1 year,Divorced,0,1,1,rural
2018,Colusa,Less than 1 year,Never Married,0,1,3,rural
2018,Colusa,Less than 1 year,Widowed,0,1,5,rural
2018,Colusa,Less than 1 year,Married (including SRDP),0,1,2,rural
2018,Colusa,Less than 1 year,Unknown,0,1,4,rural
2018,Colusa,1 - 4 years,Unknown,0,2,4,rural
2018,Colusa,1 - 4 years,Never Married,0,2,3,rural
2018,Colusa,1 - 4 years,Divorced,0,2,1,rural
2018,Colusa,1 - 4 years,Married (including SRDP),0,2,2,rural
2018,Colusa,1 - 4 years,Widowed,0,2,5,rural
2018,Colusa,5 - 9 years,Unknown,0,3,4,rural
2018,Colusa,5 - 9 years,Married (including SRDP),0,3,2,rural
2018,Colusa,5 - 9 years,Widowed,0,3,5,rural
2018,Colusa,5 - 9 years,Divorced,0,3,1,rural
2018,Colusa,5 - 9 years,Never Married,0,3,3,rural
2018,Colusa,10 - 14 years,Unknown,0,4,4,rural
2018,Colusa,10 - 14 years,Never Married,0,4,3,rural
2018,Colusa,10 - 14 years,Divorced,0,4,1,rural
2018,Colusa,10 - 14 years,Married (including SRDP),0,4,2,rural
2018,Colusa,10 - 14 years,Widowed,0,4,5,rural
2018,Colusa,15 - 19 years,Unknown,0,5,4,rural
2018,Colusa,15 - 19 years,Divorced,0,5,1,rural
2018,Colusa,15 - 19 years,Never Married,6,5,3,rural
2018,Colusa,15 - 19 years,Widowed,0,5,5,rural
2018,Colusa,15 - 19 years,Married (including SRDP),0,5,2,rural
2018,Colusa,20 - 24 years,Divorced,0,6,1,rural
2018,Colusa,20 - 24 years,Unknown,0,6,4,rural
2018,Colusa,20 - 24 years,Never Married,6,6,3,rural
2018,Colusa,20 - 24 years,Married (including SRDP),0,6,2,rural
2018,Colusa,20 - 24 years,Widowed,6,6,5,rural
2018,Colusa,25 - 29 years,Never Married,6,7,3,rural
2018,Colusa,25 - 29 years,Widowed,6,7,5,rural
2018,Colusa,25 - 29 years,Divorced,0,7,1,rural
2018,Colusa,25 - 29 years,Unknown,0,7,4,rural
2018,Colusa,25 - 29 years,Married (including SRDP),0,7,2,rural
2018,Colusa,30 - 34 years,Married (including SRDP),6,8,2,rural
2018,Colusa,30 - 34 years,Widowed,0,8,5,rural
2018,Colusa,30 - 34 years,Divorced,6,8,1,rural
2018,Colusa,30 - 34 years,Unknown,0,8,4,rural
2018,Colusa,30 - 34 years,Never Married,6,8,3,rural
2018,Colusa,35 - 39 years,Never Married,6,9,3,rural
2018,Colusa,35 - 39 years,Married (including SRDP),6,9,2,rural
2018,Colusa,35 - 39 years,Widowed,0,9,5,rural
2018,Colusa,35 - 39 years,Unknown,0,9,4,rural
2018,Colusa,35 - 39 years,Divorced,0,9,1,rural
2018,Colusa,40 - 44 years,Never Married,6,10,3,rural
2018,Colusa,40 - 44 years,Unknown,0,10,4,rural
2018,Colusa,40 - 44 years,Divorced,6,10,1,rural
2018,Colusa,40 - 44 years,Married (including SRDP),0,10,2,rural
2018,Colusa,40 - 44 years,Widowed,0,10,5,rural
2018,Colusa,45 - 49 years,Married (including SRDP),6,11,2,rural
2018,Colusa,45 - 49 years,Widowed,6,11,5,rural
2018,Colusa,45 - 49 years,Unknown,0,11,4,rural
2018,Colusa,45 - 49 years,Never Married,6,11,3,rural
2018,Colusa,45 - 49 years,Divorced,0,11,1,rural
2018,Colusa,50 - 54 years,Never Married,6,12,3,rural
2018,Colusa,50 - 54 years,Widowed,6,12,5,rural
2018,Colusa,50 - 54 years,Married (including SRDP),6,12,2,rural
2018,Colusa,50 - 54 years,Divorced,6,12,1,rural
2018,Colusa,50 - 54 years,Unknown,0,12,4,rural
2018,Colusa,55 - 59 years,Widowed,0,13,5,rural
2018,Colusa,55 - 59 years,Divorced,6,13,1,rural
2018,Colusa,55 - 59 years,Married (including SRDP),0,13,2,rural
2018,Colusa,55 - 59 years,Never Married,6,13,3,rural
2018,Colusa,55 - 59 years,Unknown,0,13,4,rural
2018,Colusa,60 - 64 years,Never Married,0,14,3,rural
2018,Colusa,60 - 64 years,Divorced,6,14,1,rural
2018,Colusa,60 - 64 years,Unknown,0,14,4,rural
2018,Colusa,60 - 64 years,Married (including SRDP),6,14,2,rural
2018,Colusa,60 - 64 years,Widowed,0,14,5,rural
2018,Colusa,65 - 69 years,Never Married,6,15,3,rural
2018,Colusa,65 - 69 years,Widowed,6,15,5,rural
2018,Colusa,65 - 69 years,Divorced,6,15,1,rural
2018,Colusa,65 - 69 years,Unknown,0,15,4,rural
2018,Colusa,65 - 69 years,Married (including SRDP),6,15,2,rural
2018,Colusa,70 - 74 years,Widowed,6,16,5,rural
2018,Colusa,70 - 74 years,Divorced,6,16,1,rural
2018,Colusa,70 - 74 years,Married (including SRDP),6,16,2,rural
2018,Colusa,70 - 74 years,Unknown,0,16,4,rural
2018,Colusa,70 - 74 years,Never Married,6,16,3,rural
2018,Colusa,75 - 79 years,Married (including SRDP),11,17,2,rural
2018,Colusa,75 - 79 years,Widowed,6,17,5,rural
2018,Colusa,75 - 79 years,Unknown,0,17,4,rural
2018,Colusa,75 - 79 years,Never Married,0,17,3,rural
2018,Colusa,75 - 79 years,Divorced,6,17,1,rural
2018,Colusa,80 - 84 years,Married (including SRDP),6,18,2,rural
2018,Colusa,80 - 84 years,Unknown,0,18,4,rural
2018,Colusa,80 - 84 years,Never Married,0,18,3,rural
2018,Colusa,80 - 84 years,Widowed,6,18,5,rural
2018,Colusa,80 - 84 years,Divorced,6,18,1,rural
2018,Colusa,85 - 89 years,Unknown,0,19,4,rural
2018,Colusa,85 - 89 years,Married (including SRDP),6,19,2,rural
2018,Colusa,85 - 89 years,Never Married,6,19,3,rural
2018,Colusa,85 - 89 years,Divorced,6,19,1,rural
2018,Colusa,85 - 89 years,Widowed,17,19,5,rural
2018,Colusa,90 - 94 years,Married (including SRDP),6,20,2,rural
2018,Colusa,90 - 94 years,Widowed,14,20,5,rural
2018,Colusa,90 - 94 years,Never Married,6,20,3,rural
2018,Colusa,90 - 94 years,Unknown,0,20,4,rural
2018,Colusa,90 - 94 years,Divorced,0,20,1,rural
2018,Colusa,95 - 99 years,Never Married,0,21,3,rural
2018,Colusa,95 - 99 years,Divorced,0,21,1,rural
2018,Colusa,95 - 99 years,Unknown,0,21,4,rural
2018,Colusa,95 - 99 years,Widowed,6,21,5,rural
2018,Colusa,95 - 99 years,Married (including SRDP),6,21,2,rural
2018,Colusa,100 years and over,Widowed,0,22,5,rural
2018,Colusa,100 years and over,Never Married,0,22,3,rural
2018,Colusa,100 years and over,Married (including SRDP),0,22,2,rural
2018,Colusa,100 years and over,Divorced,0,22,1,rural
2018,Colusa,100 years and over,Unknown,0,22,4,rural
2018,Contra Costa,Less than 1 year,Unknown,0,1,4,urban
2018,Contra Costa,Less than 1 year,Married (including SRDP),0,1,2,urban
2018,Contra Costa,Less than 1 year,Divorced,0,1,1,urban
2018,Contra Costa,Less than 1 year,Never Married,46,1,3,urban
2018,Contra Costa,Less than 1 year,Widowed,0,1,5,urban
2018,Contra Costa,1 - 4 years,Never Married,6,2,3,urban
2018,Contra Costa,1 - 4 years,Unknown,0,2,4,urban
2018,Contra Costa,1 - 4 years,Divorced,0,2,1,urban
2018,Contra Costa,1 - 4 years,Widowed,0,2,5,urban
2018,Contra Costa,1 - 4 years,Married (including SRDP),0,2,2,urban
2018,Contra Costa,5 - 9 years,Never Married,6,3,3,urban
2018,Contra Costa,5 - 9 years,Divorced,0,3,1,urban
2018,Contra Costa,5 - 9 years,Unknown,0,3,4,urban
2018,Contra Costa,5 - 9 years,Married (including SRDP),0,3,2,urban
2018,Contra Costa,5 - 9 years,Widowed,0,3,5,urban
2018,Contra Costa,10 - 14 years,Never Married,6,4,3,urban
2018,Contra Costa,10 - 14 years,Married (including SRDP),0,4,2,urban
2018,Contra Costa,10 - 14 years,Divorced,0,4,1,urban
2018,Contra Costa,10 - 14 years,Unknown,0,4,4,urban
2018,Contra Costa,10 - 14 years,Widowed,0,4,5,urban
2018,Contra Costa,15 - 19 years,Never Married,31,5,3,urban
2018,Contra Costa,15 - 19 years,Divorced,0,5,1,urban
2018,Contra Costa,15 - 19 years,Widowed,0,5,5,urban
2018,Contra Costa,15 - 19 years,Unknown,0,5,4,urban
2018,Contra Costa,15 - 19 years,Married (including SRDP),0,5,2,urban
2018,Contra Costa,20 - 24 years,Never Married,51,6,3,urban
2018,Contra Costa,20 - 24 years,Unknown,6,6,4,urban
2018,Contra Costa,20 - 24 years,Divorced,0,6,1,urban
2018,Contra Costa,20 - 24 years,Married (including SRDP),6,6,2,urban
2018,Contra Costa,20 - 24 years,Widowed,6,6,5,urban
2018,Contra Costa,25 - 29 years,Unknown,0,7,4,urban
2018,Contra Costa,25 - 29 years,Divorced,6,7,1,urban
2018,Contra Costa,25 - 29 years,Married (including SRDP),6,7,2,urban
2018,Contra Costa,25 - 29 years,Never Married,66,7,3,urban
2018,Contra Costa,25 - 29 years,Widowed,0,7,5,urban
2018,Contra Costa,30 - 34 years,Widowed,0,8,5,urban
2018,Contra Costa,30 - 34 years,Married (including SRDP),18,8,2,urban
2018,Contra Costa,30 - 34 years,Unknown,6,8,4,urban
2018,Contra Costa,30 - 34 years,Divorced,6,8,1,urban
2018,Contra Costa,30 - 34 years,Never Married,50,8,3,urban
2018,Contra Costa,35 - 39 years,Widowed,6,9,5,urban
2018,Contra Costa,35 - 39 years,Married (including SRDP),35,9,2,urban
2018,Contra Costa,35 - 39 years,Never Married,59,9,3,urban
2018,Contra Costa,35 - 39 years,Divorced,6,9,1,urban
2018,Contra Costa,35 - 39 years,Unknown,6,9,4,urban
2018,Contra Costa,40 - 44 years,Unknown,6,10,4,urban
2018,Contra Costa,40 - 44 years,Divorced,17,10,1,urban
2018,Contra Costa,40 - 44 years,Never Married,37,10,3,urban
2018,Contra Costa,40 - 44 years,Widowed,6,10,5,urban
2018,Contra Costa,40 - 44 years,Married (including SRDP),43,10,2,urban
2018,Contra Costa,45 - 49 years,Never Married,42,11,3,urban
2018,Contra Costa,45 - 49 years,Married (including SRDP),71,11,2,urban
2018,Contra Costa,45 - 49 years,Divorced,25,11,1,urban
2018,Contra Costa,45 - 49 years,Unknown,6,11,4,urban
2018,Contra Costa,45 - 49 years,Widowed,6,11,5,urban
2018,Contra Costa,50 - 54 years,Divorced,40,12,1,urban
2018,Contra Costa,50 - 54 years,Married (including SRDP),91,12,2,urban
2018,Contra Costa,50 - 54 years,Unknown,6,12,4,urban
2018,Contra Costa,50 - 54 years,Widowed,6,12,5,urban
2018,Contra Costa,50 - 54 years,Never Married,65,12,3,urban
2018,Contra Costa,55 - 59 years,Divorced,80,13,1,urban
2018,Contra Costa,55 - 59 years,Married (including SRDP),176,13,2,urban
2018,Contra Costa,55 - 59 years,Widowed,12,13,5,urban
2018,Contra Costa,55 - 59 years,Unknown,6,13,4,urban
2018,Contra Costa,55 - 59 years,Never Married,107,13,3,urban
2018,Contra Costa,60 - 64 years,Widowed,37,14,5,urban
2018,Contra Costa,60 - 64 years,Never Married,101,14,3,urban
2018,Contra Costa,60 - 64 years,Unknown,6,14,4,urban
2018,Contra Costa,60 - 64 years,Married (including SRDP),238,14,2,urban
2018,Contra Costa,60 - 64 years,Divorced,130,14,1,urban
2018,Contra Costa,65 - 69 years,Unknown,6,15,4,urban
2018,Contra Costa,65 - 69 years,Divorced,155,15,1,urban
2018,Contra Costa,65 - 69 years,Never Married,95,15,3,urban
2018,Contra Costa,65 - 69 years,Married (including SRDP),314,15,2,urban
2018,Contra Costa,65 - 69 years,Widowed,66,15,5,urban
2018,Contra Costa,70 - 74 years,Divorced,188,16,1,urban
2018,Contra Costa,70 - 74 years,Widowed,118,16,5,urban
2018,Contra Costa,70 - 74 years,Married (including SRDP),372,16,2,urban
2018,Contra Costa,70 - 74 years,Unknown,6,16,4,urban
2018,Contra Costa,70 - 74 years,Never Married,77,16,3,urban
2018,Contra Costa,75 - 79 years,Divorced,155,17,1,urban
2018,Contra Costa,75 - 79 years,Married (including SRDP),403,17,2,urban
2018,Contra Costa,75 - 79 years,Unknown,6,17,4,urban
2018,Contra Costa,75 - 79 years,Never Married,42,17,3,urban
2018,Contra Costa,75 - 79 years,Widowed,180,17,5,urban
2018,Contra Costa,80 - 84 years,Divorced,148,18,1,urban
2018,Contra Costa,80 - 84 years,Widowed,364,18,5,urban
2018,Contra Costa,80 - 84 years,Unknown,6,18,4,urban
2018,Contra Costa,80 - 84 years,Married (including SRDP),396,18,2,urban
2018,Contra Costa,80 - 84 years,Never Married,48,18,3,urban
2018,Contra Costa,85 - 89 years,Never Married,33,19,3,urban
2018,Contra Costa,85 - 89 years,Married (including SRDP),418,19,2,urban
2018,Contra Costa,85 - 89 years,Divorced,127,19,1,urban
2018,Contra Costa,85 - 89 years,Widowed,547,19,5,urban
2018,Contra Costa,85 - 89 years,Unknown,6,19,4,urban
2018,Contra Costa,90 - 94 years,Married (including SRDP),230,20,2,urban
2018,Contra Costa,90 - 94 years,Unknown,6,20,4,urban
2018,Contra Costa,90 - 94 years,Never Married,23,20,3,urban
2018,Contra Costa,90 - 94 years,Widowed,736,20,5,urban
2018,Contra Costa,90 - 94 years,Divorced,99,20,1,urban
2018,Contra Costa,95 - 99 years,Unknown,0,21,4,urban
2018,Contra Costa,95 - 99 years,Divorced,32,21,1,urban
2018,Contra Costa,95 - 99 years,Married (including SRDP),76,21,2,urban
2018,Contra Costa,95 - 99 years,Widowed,464,21,5,urban
2018,Contra Costa,95 - 99 years,Never Married,6,21,3,urban
2018,Contra Costa,100 years and over,Married (including SRDP),6,22,2,urban
2018,Contra Costa,100 years and over,Unknown,6,22,4,urban
2018,Contra Costa,100 years and over,Divorced,6,22,1,urban
2018,Contra Costa,100 years and over,Widowed,133,22,5,urban
2018,Contra Costa,100 years and over,Never Married,6,22,3,urban
2018,Del Norte,Less than 1 year,Unknown,0,1,4,rural
2018,Del Norte,Less than 1 year,Never Married,6,1,3,rural
2018,Del Norte,Less than 1 year,Married (including SRDP),0,1,2,rural
2018,Del Norte,Less than 1 year,Divorced,0,1,1,rural
2018,Del Norte,Less than 1 year,Widowed,0,1,5,rural
2018,Del Norte,1 - 4 years,Married (including SRDP),0,2,2,rural
